ID,prediction
0,5.356076158940396
1,7.238043478260869
2,1.6194827586206904
3,1.8355700000000001
4,5.356076158940396
5,26.8125
6,5.317916666666667
7,3.811
8,5.356076158940396
9,7.397264957264959
10,7.836173913043478
11,5.192982456140352
12,8.827142857142857
13,4.291475409836064
14,12.44
15,9.500714285714285
16,10.55521739130435
17,4.291475409836064
18,0.8773775000000003
19,4.594934210526313
20,6.2203921568627445
21,11.045
22,2.957336065573772
23,2.903636363636364
24,7.2737037037037044
25,6.080373443983407
26,4.594934210526313
27,14.476249999999999
28,46.46714285714285
29,1.6194827586206904
30,15.320000000000006
31,2.957336065573772
32,2.6685882352941173
33,2.3165289256198336
34,2.18630303030303
35,5.356076158940396
36,4.118
37,3.558333333333332
38,4.103783783783783
39,17.233333333333334
40,1.9373584905660381
41,5.356076158940396
42,15.669310344827585
43,4.118
44,6.615910780669148
45,6.127134502923974
46,62.0
47,2.957336065573772
48,21.725
49,4.118
50,9.752429906542057
51,6.615910780669148
52,8.492173913043478
53,1.6194827586206904
54,5.356076158940396
55,4.103783783783783
56,3.558333333333332
57,6.127134502923974
58,11.199999999999998
59,10.804567901234567
60,4.594934210526313
61,3.1333333333333333
62,7.249310344827586
63,10.25254901960784
64,14.015438596491228
65,5.356076158940396
66,25.25
67,2.957336065573772
68,18.887441860465117
69,8.04
70,4.134383561643836
71,4.291475409836064
72,5.317916666666667
73,5.317916666666667
74,19.279999999999998
75,16.916875
76,5.356076158940396
77,1.3559342016806732
78,3.881973684210525
79,3.558333333333332
80,9.649000000000001
81,27.70399999999999
82,10.818048780487803
83,42.0
84,15.092777777777778
85,18.471111111111114
86,6.501355932203389
87,4.32
88,5.0035463258785935
89,18.887441860465117
90,4.291475409836064
91,21.84
92,15.669310344827585
93,4.291475409836064
94,8.257961165048547
95,1.75393
96,8.625
97,3.1842028985507245
98,5.0035463258785935
99,14.079047619047618
100,6.615910780669148
101,2.957336065573772
102,4.103783783783783
103,6.683130434782604
104,8.04
105,15.262857142857143
106,3.1842028985507245
107,1.75393
108,4.134383561643836
109,6.2203921568627445
110,6.127134502923974
111,6.080373443983407
112,14.77125
113,5.356076158940396
114,5.356076158940396
115,6.615910780669148
116,2.752916666666666
117,0.8773775000000003
118,5.366567164179105
119,5.356076158940396
120,15.669310344827585
121,27.70399999999999
122,8.560652173913043
123,9.500714285714285
124,4.375
125,4.118
126,3.097828947368421
127,6.2203921568627445
128,5.356076158940396
129,1.3559342016806732
130,5.356076158940396
131,5.700470588235293
132,10.916666666666666
133,6.2203921568627445
134,3.670169491525426
135,6.615910780669148
136,4.745000000000001
137,3.811
138,4.9962
139,11.658
140,2.1333333333333333
141,2.3165289256198336
142,7.397264957264959
143,81.66666666666667
144,7.238043478260869
145,4.175000000000002
146,5.366567164179105
147,5.356076158940396
148,54.125
149,5.366567164179105
150,7.397264957264959
151,6.127134502923974
152,2.18630303030303
153,1.75393
154,6.080373443983407
155,23.08857142857143
156,3.1842028985507245
157,3.097828947368421
158,8.492173913043478
159,36.0
160,2.3201960784313735
161,2.752916666666666
162,59.583333333333336
163,4.372678571428573
164,11.82
165,1.9373584905660381
166,15.320000000000006
167,7.97849557522124
168,11.199999999999998
169,6.615910780669148
170,5.356076158940396
171,3.670169491525426
172,20.700833333333332
173,3.5302352941176465
