ID,prediction
0,5.356076158940393
1,7.238043478260869
2,1.6194827586206892
3,1.83557
4,5.356076158940393
5,28.74
6,5.317916666666666
7,3.811
8,5.356076158940393
9,7.397264957264959
10,7.836173913043479
11,5.192982456140351
12,8.827142857142857
13,4.291475409836063
14,11.610000000000001
15,9.500714285714286
16,8.60604938271605
17,4.291475409836063
18,0.8773775000000001
19,4.594934210526313
20,6.2203921568627445
21,11.045
22,2.9573360655737715
23,2.9036363636363633
24,7.273703703703705
25,6.080373443983407
26,4.594934210526313
27,14.476249999999999
28,46.46714285714285
29,1.6194827586206892
30,17.464318181818186
31,2.9573360655737715
32,2.6685882352941173
33,2.316528925619834
34,2.186303030303031
35,5.356076158940393
36,4.118000000000004
37,3.558333333333336
38,4.503208955223879
39,15.725
40,1.9373584905660381
41,5.356076158940393
42,15.669310344827583
43,4.118000000000004
44,6.615910780669146
45,6.12713450292398
46,38.89444444444444
47,2.9573360655737715
48,23.495
49,4.118000000000004
50,9.752429906542057
51,6.615910780669146
52,8.492173913043478
53,1.6194827586206892
54,5.356076158940393
55,3.7579104477611938
56,3.558333333333336
57,6.12713450292398
58,11.2
59,10.804567901234567
60,4.594934210526313
61,3.1333333333333333
62,7.249310344827586
63,10.252549019607843
64,14.01543859649123
65,5.356076158940393
66,20.125
67,2.9573360655737715
68,19.028205128205126
69,8.040000000000001
70,4.134383561643836
71,4.291475409836063
72,5.317916666666666
73,5.317916666666666
74,22.200000000000003
75,16.916875
76,5.356076158940393
77,1.3559342016806726
78,3.881973684210526
79,3.558333333333336
80,9.649
81,26.436400000000003
82,10.818048780487803
83,46.36052631578948
84,14.665714285714287
85,14.616666666666667
86,6.5013559322033885
87,4.32
88,5.003546325878596
89,19.028205128205126
90,4.291475409836063
91,18.864255319148935
92,15.669310344827583
93,4.291475409836063
94,8.257961165048547
95,1.75393
96,15.35
97,3.184202898550725
98,5.003546325878596
99,14.14581395348837
100,6.615910780669146
101,2.9573360655737715
102,4.503208955223879
103,6.683130434782608
104,8.040000000000001
105,15.74888888888889
106,3.184202898550725
107,1.75393
108,4.134383561643836
109,6.2203921568627445
110,6.12713450292398
111,6.080373443983407
112,24.714000000000002
113,5.356076158940393
114,5.356076158940393
115,6.615910780669146
116,2.752916666666667
117,0.8773775000000001
118,5.366567164179106
119,5.356076158940393
120,15.669310344827583
121,31.95
122,8.560652173913043
123,9.500714285714286
124,5.381666666666667
125,4.118000000000004
126,3.09782894736842
127,6.2203921568627445
128,5.356076158940393
129,1.3559342016806726
130,5.356076158940393
131,5.7004705882352935
132,9.761111111111111
133,6.2203921568627445
134,5.09142857142857
135,6.615910780669146
136,4.503208955223879
137,3.811
138,4.996200000000001
139,12.816883116883117
140,2.1333333333333333
141,2.316528925619834
142,7.397264957264959
143,38.89444444444444
144,7.238043478260869
145,4.175000000000001
146,5.366567164179106
147,5.356076158940393
148,46.36052631578948
149,5.366567164179106
150,7.397264957264959
151,6.12713450292398
152,2.186303030303031
153,1.75393
154,6.080373443983407
155,22.19
156,3.184202898550725
157,3.09782894736842
158,8.492173913043478
159,32.25
160,1.8186206896551727
161,2.752916666666667
162,46.36052631578948
163,4.372678571428572
164,11.610000000000001
165,1.9373584905660381
166,17.464318181818186
167,7.9784955752212445
168,11.2
169,6.615910780669146
170,5.356076158940393
171,4.407368421052631
172,17.464318181818186
173,3.5302352941176487
174,14.503823529411763
175,37.43090909090909
176,8.257961165048547
177,15.669310344827583
178,1.3559342016806726
179,2.316528925619834
180,9.442857142857145
181,9.752429906542057
182,3.184202898550725
183,8.827142857142857
184,7.299104477611937
185,4.503208955223879
186,5.356076158940393
187,8.040000000000001
188,11.2
189,6.615910780669146
190,6.12713450292398
191,3.4593749999999988
192,7.299104477611937
193,8.60604938271605
194,8.827142857142857
195,4.996200000000001
196,5.003546325878596
197,7.836173913043479
198,1.3559342016806726
199,3.811
200,6.683130434782608
201,5.35
202,5.003546325878596
203,6.970909090909091
204,5.5797435897435905
205,3.09782894736842
206,10.155542168674701
207,25.43
208,5.366567164179106
209,3.5302352941176487
210,6.257142857142857
211,3.5089999999999995
212,2.6685882352941173
213,14.14581395348837
214,5.003546325878596
215,5.5797435897435905
216,1.3559342016806726
217,0.8773775000000001
218,4.134383561643836
219,2.752916666666667
220,6.615910780669146
221,11.980634920634918
222,2.9573360655737715
223,8.827142857142857
224,4.503208955223879
225,2.752916666666667
226,6.978928571428568
227,4.503208955223879
228,16.825
229,5.356076158940393
230,10.155542168674701
231,13.384259259259254
232,4.805555555555555
233,5.356076158940393
234,17.736363636363635
235,6.080373443983407
236,12.124444444444444
237,4.594934210526313
238,2.6685882352941173
239,9.752429906542057
240,8.199333333333334
241,10.818048780487803
242,4.134383561643836
243,2.886
244,9.752429906542057
245,8.257961165048547
246,0.8773775000000001
247,3.558333333333336
248,4.407368421052631
249,47.72692307692308
250,6.080373443983407
251,4.291475409836063
252,11.2
253,8.040000000000001
254,3.45939393939394
255,15.197500000000002
256,5.356076158940393
257,9.500714285714286
258,5.003546325878596
259,15.197500000000002
260,18.864255319148935
261,10.804567901234567
262,22.38
263,14.665714285714287
264,5.003546325878596
265,10.252549019607843
266,6.615910780669146
267,5.356076158940393
268,3.5302352941176487
269,3.09782894736842
270,4.118000000000004
271,4.503208955223879
272,4.134383561643836
273,2.752916666666667
274,4.134383561643836
275,28.74
276,8.60604938271605
277,25.43
278,15.876896551724139
279,1.3559342016806726
280,4.134383561643836
281,26.436400000000003
282,6.615910780669146
283,8.827142857142857
284,3.45939393939394
285,5.356076158940393
286,11.980634920634918
287,8.257961165048547
288,4.503208955223879
289,8.257961165048547
290,11.980634920634918
291,8.560652173913043
292,6.615910780669146
293,4.832857142857143
294,6.2203921568627445
295,6.921111111111111
296,5.366567164179106
297,11.045
298,4.372678571428572
299,7.397264957264959
300,6.978928571428568
301,6.683130434782608
302,5.356076158940393
303,9.500714285714286
304,4.118000000000004
305,13.916250000000002
306,8.199333333333334
307,7.836173913043479
308,4.594934210526313
309,9.215555555555556
310,6.683130434782608
311,41.16111111111111
312,7.249310344827586
313,2.9573360655737715
314,4.118000000000004
315,3.09782894736842
316,2.668583333333333
317,6.080373443983407
318,3.5302352941176487
319,1.9373584905660381
320,5.207187500000001
321,4.134383561643836
322,7.299104477611937
323,8.257961165048547
324,9.752429906542057
325,1.9373584905660381
326,1.3559342016806726
327,6.921111111111111
328,5.356076158940393
329,26.436400000000003
330,10.804567901234567
331,3.184202898550725
332,1.9373584905660381
333,7.273703703703705
334,14.503823529411763
335,6.2203921568627445
336,3.1999999999999997
337,12.816883116883117
338,4.134383561643836
339,6.683130434782608
340,16.5
341,19.028205128205126
342,4.503208955223879
343,5.003546325878596
344,19.0
345,5.356076158940393
346,12.608999999999998
347,4.503208955223879
348,25.43
349,4.175000000000001
350,3.9216438356164374
351,5.366567164179106
352,2.9573360655737715
353,7.397264957264959
354,3.9216438356164374
355,6.538928571428571
356,6.080373443983407
357,11.399999999999999
358,7.397264957264959
359,8.492173913043478
360,3.1025714285714288
361,12.816883116883117
362,3.5089999999999995
363,3.9216438356164374
364,2.132222222222223
365,6.538928571428571
366,2.316528925619834
367,18.864255319148935
368,10.33
369,7.060624999999999
370,28.592666666666666
371,5.003546325878596
372,5.317916666666666
373,1.1462025714285715
374,2.9573360655737715
375,1.75393
376,4.996200000000001
377,4.134383561643836
378,5.366567164179106
379,27.625
380,4.118000000000004
381,25.896666666666665
382,7.260000000000001
383,11.2
384,4.503208955223879
385,5.192982456140351
386,5.356076158940393
387,4.118000000000004
388,5.356076158940393
389,7.971666666666667
390,1.83557
391,8.257961165048547
392,2.752916666666667
393,6.538928571428571
394,1.6083333333333334
395,8.6625
396,103.14142857142858
397,3.1025714285714288
398,6.2203921568627445
399,3.5302352941176487
400,8.199333333333334
401,4.594934210526313
402,9.825
403,10.155542168674701
404,21.938888888888886
405,7.575714285714286
406,25.896666666666665
407,6.080373443983407
408,2.9573360655737715
409,2.186303030303031
410,6.5013559322033885
411,5.497179487179487
412,14.01543859649123
413,11.2
414,8.257961165048547
415,2.479117647058824
416,3.608571428571429
417,2.752916666666667
418,7.249310344827586
419,11.30777777777778
420,2.316528925619834
421,3.9900000000000007
422,4.832857142857143
423,4.291475409836063
424,1.3559342016806726
425,4.134383561643836
426,4.449999999999999
427,6.080373443983407
428,8.60604938271605
429,3.1999999999999997
430,10.155542168674701
431,5.356076158940393
432,2.9573360655737715
433,2.43
434,2.9573360655737715
435,3.09782894736842
436,4.594934210526313
437,3.558333333333336
438,41.38700000000001
439,3.09782894736842
440,4.118000000000004
441,8.28
442,1.8186206896551727
443,2.316528925619834
444,5.003546325878596
445,4.118000000000004
446,9.752429906542057
447,2.9573360655737715
448,8.257961165048547
449,4.503208955223879
450,4.620833333333334
451,5.356076158940393
452,4.118000000000004
453,2.186303030303031
454,17.736363636363635
455,5.356076158940393
456,41.38700000000001
457,5.5797435897435905
458,3.558333333333336
459,2.9573360655737715
460,4.118000000000004
461,6.5013559322033885
462,4.118000000000004
463,10.155542168674701
464,7.971666666666667
465,2.186303030303031
466,8.560652173913043
467,4.118000000000004
468,4.503208955223879
469,5.003546325878596
470,28.301428571428573
471,5.366567164179106
472,5.356076158940393
473,3.558333333333336
474,1.3559342016806726
475,17.464318181818186
476,8.60604938271605
477,23.495
478,17.464318181818186
479,2.316528925619834
480,7.299104477611937
481,4.118000000000004
482,4.134383561643836
483,8.25
484,6.978928571428568
485,14.01543859649123
486,3.09782894736842
487,6.978928571428568
488,4.134383561643836
489,5.356076158940393
490,3.184202898550725
491,2.1768421052631584
492,5.356076158940393
493,10.252549019607843
494,46.46714285714285
495,7.836173913043479
496,71.02777777777777
497,4.118000000000004
498,6.571666666666668
499,5.09142857142857
500,6.969743589743589
501,10.252549019607843
502,11.998
503,5.7004705882352935
504,6.978928571428568
505,10.33
506,9.613333333333335
507,5.366567164179106
508,6.054444444444446
509,4.118000000000004
510,8.492173913043478
511,14.01543859649123
512,6.12713450292398
513,5.356076158940393
514,21.938888888888886
515,6.5013559322033885
516,68.22999999999999
517,6.2022916666666665
518,23.305833333333336
519,0.8773775000000001
520,7.299104477611937
521,15.333333333333334
522,17.464318181818186
523,1.8186206896551727
524,1.83557
525,6.080373443983407
526,5.003546325878596
527,4.118000000000004
528,3.881973684210526
529,2.4993999999999996
530,39.40833333333333
531,14.503823529411763
532,14.01543859649123
533,7.836173913043479
534,4.118000000000004
535,6.2203921568627445
536,3.935714285714286
537,5.497179487179487
538,33.545
539,2.186303030303031
540,5.003546325878596
541,46.36052631578948
542,6.615910780669146
543,6.12713450292398
544,7.397264957264959
545,8.199333333333334
546,11.58
547,17.736363636363635
548,14.06875
549,3.09782894736842
550,7.397264957264959
551,2.9036363636363633
552,2.316528925619834
553,5.003546325878596
554,9.500714285714286
555,7.397264957264959
556,2.43
557,4.594934210526313
558,15.197500000000002
559,3.45939393939394
560,5.356076158940393
561,6.615910780669146
562,23.305833333333336
563,2.668583333333333
564,4.594934210526313
565,6.615910780669146
566,6.080373443983407
567,2.186303030303031
568,10.252549019607843
569,9.752429906542057
570,30.579545454545453
571,2.186303030303031
572,3.5302352941176487
573,6.080373443983407
574,4.372678571428572
575,4.503208955223879
576,23.305833333333336
577,15.4775
578,3.5302352941176487
579,8.401063829787233
580,3.881973684210526
581,7.060624999999999
582,5.356076158940393
583,2.4993999999999996
584,3.184202898550725
585,33.792857142857144
586,2.4993999999999996
587,7.260000000000001
588,20.16333333333333
589,5.497179487179487
590,4.503208955223879
591,5.356076158940393
592,3.558333333333336
593,5.003546325878596
594,1.75393
595,5.356076158940393
596,4.118000000000004
597,5.7004705882352935
598,7.9784955752212445
599,4.996200000000001
600,33.545
601,11.980634920634918
602,5.356076158940393
603,4.405882352941177
604,13.384259259259254
605,8.827142857142857
606,12.482857142857142
607,2.9573360655737715
608,1.9373584905660381
609,6.12713450292398
610,6.12713450292398
611,4.996200000000001
612,4.95
613,2.9573360655737715
614,2.71
615,2.43
616,5.003546325878596
617,4.594934210526313
618,3.7579104477611938
619,6.615910780669146
620,2.186303030303031
621,10.155542168674701
622,37.43090909090909
623,4.503208955223879
624,1.7714285714285716
625,10.33
626,7.238043478260869
627,28.592666666666666
628,7.060624999999999
629,6.2203921568627445
630,6.12713450292398
631,17.706
632,8.401063829787233
633,14.665714285714287
634,11.747954545454546
635,22.19
636,15.876896551724139
637,7.836173913043479
638,5.356076158940393
639,2.6685882352941173
640,5.356076158940393
641,18.864255319148935
642,17.967391304347824
643,11.2
644,1.8186206896551727
645,1.9373584905660381
646,1.9373584905660381
647,11.980634920634918
648,7.836173913043479
649,4.118000000000004
650,3.881973684210526
651,9.649
652,8.199333333333334
653,6.5013559322033885
654,9.649
655,14.476249999999999
656,9.752429906542057
657,7.397264957264959
658,9.385833333333332
659,6.615910780669146
660,4.372678571428572
661,11.980634920634918
662,5.115625
663,3.7579104477611938
664,4.503208955223879
665,8.257961165048547
666,1.3559342016806726
667,15.333333333333334
668,1.9559090909090904
669,4.118000000000004
670,6.615910780669146
671,6.969743589743589
672,2.186303030303031
673,7.836173913043479
674,7.836173913043479
675,13.148333333333333
676,3.45939393939394
677,3.0799999999999996
678,6.080373443983407
679,15.197500000000002
680,9.385833333333332
681,1.3559342016806726
682,28.34142857142857
683,13.916250000000002
684,5.207187500000001
685,4.291475409836063
686,27.625
687,5.356076158940393
688,4.503208955223879
689,16.5
690,2.71
691,14.503823529411763
692,4.8261818181818175
693,1.6194827586206892
694,5.003546325878596
695,7.9784955752212445
696,6.615910780669146
697,14.476249999999999
698,2.1768421052631584
699,4.372678571428572
700,3.9216438356164374
701,7.836173913043479
702,7.299104477611937
703,1.9373584905660381
704,7.971666666666667
705,4.291475409836063
706,3.5302352941176487
707,3.5302352941176487
708,8.040000000000001
709,11.2
710,6.080373443983407
711,5.356076158940393
712,6.538928571428571
713,25.43
714,1.3559342016806726
715,4.118000000000004
716,4.32
717,4.805555555555555
718,2.9573360655737715
719,7.4125
720,6.080373443983407
