ID,prediction
0,5.677918622848196
1,7.2380434782608685
2,1.6194827586206897
3,1.8355699999999995
4,5.677918622848196
5,26.583333333333332
6,5.317916666666668
7,2.6599999999999997
8,4.813382352941178
9,7.397264957264955
10,7.603596491228075
11,5.667227722772276
12,8.827142857142855
13,4.291475409836065
14,11.61
15,9.807396449704152
16,7.70542857142857
17,4.291475409836065
18,0.8773774999999999
19,4.594934210526315
20,6.220392156862743
21,8.49540540540541
22,3.251208053691275
23,2.9036363636363633
24,7.603596491228075
25,6.0803734439834045
26,4.594934210526315
27,14.107999999999999
28,46.46714285714285
29,1.6194827586206897
30,16.606494845360828
31,3.251208053691275
32,2.6685882352941164
33,2.3165289256198345
34,2.1863030303030304
35,5.677918622848196
36,4.118
37,3.558333333333335
38,4.115519125683059
39,15.725
40,1.9373584905660386
41,5.677918622848196
42,15.669310344827586
43,4.118
44,6.615910780669147
45,5.677918622848196
46,56.158181818181816
47,3.251208053691275
48,21.725
49,4.118
50,8.49540540540541
51,6.615910780669147
52,8.492173913043478
53,1.6194827586206897
54,5.677918622848196
55,4.115519125683059
56,3.558333333333335
57,5.677918622848196
58,11.2
59,10.80456790123457
60,4.594934210526315
61,3.1333333333333333
62,7.119055118110237
63,10.212884615384617
64,14.01543859649123
65,5.677918622848196
66,20.125
67,2.7569827586206896
68,17.728360655737706
69,8.040000000000001
70,4.134383561643835
71,4.291475409836065
72,5.317916666666668
73,5.317916666666668
74,30.058333333333337
75,16.02741935483871
76,5.677918622848196
77,1.3559342016806724
78,3.881973684210525
79,3.558333333333335
80,9.649
81,28.31583333333333
82,10.818048780487803
83,35.785714285714285
84,16.201875
85,19.58230769230769
86,7.119055118110237
87,4.32
88,5.003546325878594
89,17.728360655737706
90,4.291475409836065
91,20.55783333333333
92,15.669310344827586
93,4.291475409836065
94,8.49540540540541
95,1.7539300000000004
96,8.625
97,3.3441176470588236
98,5.003546325878594
99,14.023181818181815
100,6.615910780669147
101,2.7569827586206896
102,4.115519125683059
103,6.681403508771928
104,8.040000000000001
105,15.969999999999999
106,3.3441176470588236
107,1.7539300000000004
108,4.134383561643835
109,6.220392156862743
110,4.813382352941178
111,6.0803734439834045
112,12.517586206896553
113,5.677918622848196
114,5.677918622848196
115,6.615910780669147
116,2.752916666666667
117,0.8773774999999999
118,5.490942028985505
